,,,,,,,,,,,,,,,,,,,,,,,,
"Zapatec Calendar License","scancode://zapatec-calendar",,,,,,,,,,,,,,,,,,,,,,,
"ZeroMQ exception to LGPL 3.0","scancode://zeromq-exception-lgpl-3.0",,,,,,,,,,,,,,,,,,,,,,,
"ZeusBench notice","scancode://zeusbench",,,,,,,,,,,,,,,,,,,,,,,
"Zhorn Stickies License","scancode://zhorn-stickies",,,,,,,,,,,,,,,,,,,,,,,
"Zipeg License","scancode://zipeg",,,,,,,,,,,,,,,,,,,,,,,
"ZIPList5 Geocode Duplication Addendum","scancode://ziplist5-geocode-duplication-addendum",,,,,,,,,,,,,,,,,,,,,,,
"ZIPList5 Geocode End-User Enterprise License","scancode://ziplist5-geocode-end-user-enterprise",,,,,,,,,,,,,,,,,,,,,,,
"ZIPList5 Geocode End-User Workstation License","scancode://ziplist5-geocode-end-user-workstation",,,,,,,,,,,,,,,,,,,,,,,
"ZPL 1.0","scancode://zpl-1.0",,,,,,,,,,,,,,,,,,,,,,,
"Zuora Software License","scancode://zuora-software",,,,,,,,,,,,,,,,,,,,,,,
"Zveno Research License","scancode://zveno-research",,,,,,,,,,,,,,,,,,,,,,,
"X-Oz License",,,,,,,,,,,,,,,,,,,,,,,,
"Creative Commons Sampling Plus (CC-sampling+), v1.0",,,,,,,,,,,,,,,,,,,,,,,,
"License for OpenPBS and Torque",,,,,,,,,,,,,,,,,,,,,,,,
"Swiss Ephemeris Public License",,,,,,,,,,,,,,,,,,,,,,,,
"SPIN License",,,,,,,,,,,,,,,,,,,,,,,,
"4Suite Copyright License",,,,,,,,,,,,,,,,,,,,,,,,
"Academic Free License",,,,,,,,,,,,,,,,,,,,,,,,
"Affero General Public License 3.0 with Zarafa trademark exceptions",,,,,,,,,,,,,,,,,,,,,,,,
"App::s2p License",,,,,,,,,,,,,,,,,,,,,,,,
"Array Input Method Public License",,,,,,,,,,,,,,,,,,,,,,,,
"Aspell-ru License",,,,,,,,,,,,,,,,,,,,,,,,
"BeOpen Open Source License Agreement Version 1",,,,,,,,,,,,,,,,,,,,,,,,
"Bibtex License",,,,,,,,,,,,,,,,,,,,,,,,
"BitTorrent License",,,,,,,,,,,,,,,,,,,,,,,,
"Boost Software License",,,,,,,,,,,,,,,,,,,,,,,,
"BSD + Patent",,,,,,,,,,,,,,,,,,,,,,,,
"CeCILL License v1.1",,,,,,,,,,,,,,,,,,,,,,,,
"CeCILL License v2",,,,,,,,,,,,,,,,,,,,,,,,
"Celtx Public License (CePL)",,,,,,,,,,,,,,,,,,,,,,,,
"CMU License (BSD like)",,,,,,,,,,,,,,,,,,,,,,,,
"CNRI License (Old Python)",,,,,,,,,,,,,,,,,,,,,,,,
"Common Development Distribution License 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"Common Development Distribution License 1.1",,,,,,,,,,,,,,,,,,,,,,,,
"Common Public License",,,,,,,,,,,,,,,,,,,,,,,,
"Condor Public License",,,,,,,,,,,,,,,,,,,,,,,,
"Copyright Attribution Only",,,,,,,,,,,,,,,,,,,,,,,,
"CPAL License 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"CP/M License",,,,,,,,,,,,,,,,,,,,,,,,
"CRC32 License",,,,,,,,,,,,,,,,,,,,,,,,
"Creative Commons BSD",,,,,,,,,,,,,,,,,,,,,,,,
"Creative Commons GNU GPL",,,,,,,,,,,,,,,,,,,,,,,,
"Creative Commons GNU LGPL",,,,,,,,,,,,,,,,,,,,,,,,
"Creative Commons Zero 1.0 Universal",,,,,,,,,,,,,,,,,,,,,,,,
"Cryptix General License",,,,,,,,,,,,,,,,,,,,,,,,
"CUA Office Public License Version 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"DO WHATEVER PUBLIC LICENSE",,,,,,,,,,,,,,,,,,,,,,,,
"Docbook MIT License",,,,,,,,,,,,,,,,,,,,,,,,
"Eclipse Distribution License 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"eCos License v2.0",,,,,,,,,,,,,,,,,,,,,,,,
"EU Datagrid Software License",,,,,,,,,,,,,,,,,,,,,,,,
"Fedora Directory Server License",,,,,,,,,,,,,,,,,,,,,,,,
"FLTK License",,,,,,,,,,,,,,,,,,,,,,,,
"Fraunhofer FDK AAC License",,,,,,,,,,,,,,,,,,,,,,,,
"FreeImage Public License",,,,,,,,,,,,,,,,,,,,,,,,
"Freetype License",,,,,,,,,,,,,,,,,,,,,,,,
"FSF All Permissive license",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License (no version)",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License (no version), with Classpath exception",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License (no version), with font embedding exception",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License v2.0 only, with Classpath exception",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License v2.0 only, with font embedding exception",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License v2.0 or later, with Classpath exception",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License v2.0 or later, with font embedding exception",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License v3.0 only, with Classpath exception",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License v3.0 only, with font embedding exception",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License v3.0 or later, with Classpath exception",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License v3.0 or later, with font embedding exception",,,,,,,,,,,,,,,,,,,,,,,,
"GNU Lesser General Public License (no version)",,,,,,,,,,,,,,,,,,,,,,,,
"GNU Lesser General Public License v2 (or 2.1) only",,,,,,,,,,,,,,,,,,,,,,,,
"GNU Lesser General Public License v2 (or 2.1), with exceptions",,,,,,,,,,,,,,,,,,,,,,,,
"GNU Lesser General Public License v2 (or 2.1) or later",,,,,,,,,,,,,,,,,,,,,,,,
"GNU Lesser General Public License v2 (or 2.1) or later, with exceptions",,,,,,,,,,,,,,,,,,,,,,,,
"GNU Lesser General Public License v3.0 only, with exceptions",,,,,,,,,,,,,,,,,,,,,,,,
"GNU Lesser General Public License v3.0 or later, with exceptions",,,,,,,,,,,,,,,,,,,,,,,,
"Henry Spencer Reg-Ex Library License",,,,,,,,,,,,,,,,,,,,,,,,
"IBM Public License",,,,,,,,,,,,,,,,,,,,,,,,
"Inner Net License",,,,,,,,,,,,,,,,,,,,,,,,
"Interbase Public License",,,,,,,,,,,,,,,,,,,,,,,,
"ISC License (Bind, DHCP Server)",,,,,,,,,,,,,,,,,,,,,,,,
"JPython License (old)",,,,,,,,,,,,,,,,,,,,,,,,
"Julius License",,,,,,,,,,,,,,,,,,,,,,,,
"Knuth License",,,,,,,,,,,,,,,,,,,,,,,,
"LaTeX Project Public License",,,,,,,,,,,,,,,,,,,,,,,,
"LEGO Open Source License Agreement",,,,,,,,,,,,,,,,,,,,,,,,
"Lhcyr License",,,,,,,,,,,,,,,,,,,,,,,,
"Lisp Library General Public License",,,,,,,,,,,,,,,,,,,,,,,,
"Logica Open Source License",,,,,,,,,,,,,,,,,,,,,,,,
"Lucent Public License (Plan9)",,,,,,,,,,,,,,,,,,,,,,,,
"mecab-ipadic license",,,,,,,,,,,,,,,,,,,,,,,,
"Metasploit Framework License (post 2006)",,,,,,,,,,,,,,,,,,,,,,,,
"midnight License",,,,,,,,,,,,,,,,,,,,,,,,
"mod_macro License",,,,,,,,,,,,,,,,,,,,,,,,
"Mozilla Public License v1.0",,,,,,,,,,,,,,,,,,,,,,,,
"Mozilla Public License v1.1",,,,,,,,,,,,,,,,,,,,,,,,
"Mozilla Public License v2.0",,,,,,,,,,,,,,,,,,,,,,,,
"MX4J License",,,,,,,,,,,,,,,,,,,,,,,,
"MySQL License",,,,,,,,,,,,,,,,,,,,,,,,
"NCSA/University of Illinois Open Source License",,,,,,,,,,,,,,,,,,,,,,,,
"Neotonic Clearsilver License",,,,,,,,,,,,,,,,,,,,,,,,
"Netscape Public License",,,,,,,,,,,,,,,,,,,,,,,,
"Newmat License",,,,,,,,,,,,,,,,,,,,,,,,
"NIST Software License",,,,,,,,,,,,,,,,,,,,,,,,
"Nmap License",,,,,,,,,,,,,,,,,,,,,,,,
"Nunit License",,,,,,,,,,,,,,,,,,,,,,,,
"Open Government License",,,,,,,,,,,,,,,,,,,,,,,,
"OpenLDAP License",,,,,,,,,,,,,,,,,,,,,,,,
"OpenPBS License",,,,,,,,,,,,,,,,,,,,,,,,
"OReilly License",,,,,,,,,,,,,,,,,,,,,,,,
"Par License",,,,,,,,,,,,,,,,,,,,,,,,
"Perl License",,,,,,,,,,,,,,,,,,,,,,,,
"Perl License (variant)",,,,,,,,,,,,,,,,,,,,,,,,
"Phorum License",,,,,,,,,,,,,,,,,,,,,,,,
"PlainTeX License",,,,,,,,,,,,,,,,,,,,,,,,
"Python License",,,,,,,,,,,,,,,,,,,,,,,,
"Qwt License 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"QuickFix License",,,,,,,,,,,,,,,,,,,,,,,,
"RealNetworks Public Source License V1.0",,,,,,,,,,,,,,,,,,,,,,,,
"REX License",,,,,,,,,,,,,,,,,,,,,,,,
"Rice BSD",,,,,,,,,,,,,,,,,,,,,,,,
"Romio License",,,,,,,,,,,,,,,,,,,,,,,,
"RSA License",,,,,,,,,,,,,,,,,,,,,,,,
"Rsfs License",,,,,,,,,,,,,,,,,,,,,,,,
"Sequence Library License",,,,,,,,,,,,,,,,,,,,,,,,
"SciTech MGL Public License",,,,,,,,,,,,,,,,,,,,,,,,
"SCRIP License",,,,,,,,,,,,,,,,,,,,,,,,
"SLIB License",,,,,,,,,,,,,,,,,,,,,,,,
"Sun Public License",,,,,,,,,,,,,,,,,,,,,,,,
"Teeworlds License",,,,,,,,,,,,,,,,,,,,,,,,
"Text-Tabs+Wrap License",,,,,,,,,,,,,,,,,,,,,,,,
"Thor Public License",,,,,,,,,,,,,,,,,,,,,,,,
"Threeparttable License",,,,,,,,,,,,,,,,,,,,,,,,
"Time::ParseDate License",,,,,,,,,,,,,,,,,,,,,,,,
"Tolua License",,,,,,,,,,,,,,,,,,,,,,,,
"Transitive Grace Period Public Licence",,,,,,,,,,,,,,,,,,,,,,,,
"Trusted Computing Group License",,,,,,,,,,,,,,,,,,,,,,,,
"Tumbolia Public License",,,,,,,,,,,,,,,,,,,,,,,,
"UCAR License",,,,,,,,,,,,,,,,,,,,,,,,
"Unicode Character Database Terms Of Use",,,,,,,,,,,,,,,,,,,,,,,,
"Unicode License",,,,,,,,,,,,,,,,,,,,,,,,
"Universal Permissive License",,,,,,,,,,,,,,,,,,,,,,,,
"Vita Nuova Liberal Source License",,,,,,,,,,,,,,,,,,,,,,,,
"Vovida Software License v. 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"Webmin License",,,,,,,,,,,,,,,,,,,,,,,,
"wxWidgets Library License",,,,,,,,,,,,,,,,,,,,,,,,
"wxWindows Library License v 3.1",,,,,,,,,,,,,,,,,,,,,,,,
"Yahoo Public License v 1.1",,,,,,,,,,,,,,,,,,,,,,,,
"Zope Public License v 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"Zope Public License v 2.0",,,,,,,,,,,,,,,,,,,,,,,,
"Zope Public License v 2.1",,,,,,,,,,,,,,,,,,,,,,,,
"zlib/libpng License",,,,,,,,,,,,,,,,,,,,,,,,
"9wm License (Original)",,,,,,,,,,,,,,,,,,,,,,,,
"Adaptive Public License",,,,,,,,,,,,,,,,,,,,,,,,
"Agere LT Modem Driver License",,,,,,,,,,,,,,,,,,,,,,,,
"AMAP License",,,,,,,,,,,,,,,,,,,,,,,,
"Aptana Public License",,,,,,,,,,,,,,,,,,,,,,,,
"AT&T Public License",,,,,,,,,,,,,,,,,,,,,,,,
"CACert Root Distribution License",,,,,,,,,,,,,,,,,,,,,,,,
"CodeProject Open License (CPOL)",,,,,,,,,,,,,,,,,,,,,,,,
"eCos Public License, v1.1",,,,,,,,,,,,,,,,,,,,,,,,
"Eiffel Forum License 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"EMC2 License",,,,,,,,,,,,,,,,,,,,,,,,
"European Union Public License v1.0",,,,,,,,,,,,,,,,,,,,,,,,
"Frameworx License",,,,,,,,,,,,,,,,,,,,,,,,
"GPL for Computer Programs of the Public Administration",,,,,,,,,,,,,,,,,,,,,,,,
"gSOAP Public License",,,,,,,,,,,,,,,,,,,,,,,,
"Hacktivismo Enhanced-Source Software License Agreement",,,,,,,,,,,,,,,,,,,,,,,,
"Helix DNA Technology Binary Research Use License",,,,,,,,,,,,,,,,,,,,,,,,
"HP Software License Terms",,,,,,,,,,,,,,,,,,,,,,,,
"IBM Sample Code License",,,,,,,,,,,,,,,,,,,,,,,,
"Intel IPW3945 Daemon License",,,,,,,,,,,,,,,,,,,,,,,,
"Jahia Community Source License",,,,,,,,,,,,,,,,,,,,,,,,
"lha license",,,,,,,,,,,,,,,,,,,,,,,,
"License Agreement for Application Response Measurement (ARM) SDK",,,,,,,,,,,,,,,,,,,,,,,,
"Maia Mailguard License",,,,,,,,,,,,,,,,,,,,,,,,
"MAME License",,,,,,,,,,,,,,,,,,,,,,,,
"MeepZor Consulting Public Licence",,,,,,,,,,,,,,,,,,,,,,,,
"Metasploit Framework License (pre 2006)",,,,,,,,,,,,,,,,,,,,,,,,
"Microsoft's Shared Source CLI/C#/Jscript License",,,,,,,,,,,,,,,,,,,,,,,,
"MITRE Collaborative Virtual Workspace License (CVW)",,,,,,,,,,,,,,,,,,,,,,,,
"mrouted license (old)",,,,,,,,,,,,,,,,,,,,,,,,
"NASA CDF License",,,,,,,,,,,,,,,,,,,,,,,,
"NASA Open Source Agreement v1.3",,,,,,,,,,,,,,,,,,,,,,,,
"OCLC Public Research License 2.0",,,,,,,,,,,,,,,,,,,,,,,,
"Open Map License",,,,,,,,,,,,,,,,,,,,,,,,
"Open Motif Public End User License",,,,,,,,,,,,,,,,,,,,,,,,
"Open Public License",,,,,,,,,,,,,,,,,,,,,,,,
"OSGi Specification License",,,,,,,,,,,,,,,,,,,,,,,,
"Paul Hsieh Derivative License",,,,,,,,,,,,,,,,,,,,,,,,
"qmail License",,,,,,,,,,,,,,,,,,,,,,,,
"Reciprocal Public License",,,,,,,,,,,,,,,,,,,,,,,,
"Scilab License (OLD)",,,,,,,,,,,,,,,,,,,,,,,,
"Server Side Public License v1 (SSPL)",,,,,,,,,,,,,,,,,,,,,,,,
"SGI Free Software License B 1.1 or older",,,,,,,,,,,,,,,,,,,,,,,,
"Siren14 License Agreement",,,,,,,,,,,,,,,,,,,,,,,,
"Spin Commercial License",,,,,,,,,,,,,,,,,,,,,,,,
"Squeak License",,,,,,,,,,,,,,,,,,,,,,,,
"SystemC Open Source License",,,,,,,,,,,,,,,,,,,,,,,,
"Sun Binary Code License Agreement",,,,,,,,,,,,,,,,,,,,,,,,
"Sun Community Source License",,,,,,,,,,,,,,,,,,,,,,,,
"Sun Solaris Source Code (Foundation Release) License",,,,,,,,,,,,,,,,,,,,,,,,
"Terracotta Public License 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"TrueCrypt License",,,,,,,,,,,,,,,,,,,,,,,,
"TORQUE v2.5+ Software License v1.0",,,,,,,,,,,,,,,,,,,,,,,,
"University of Utah Public License",,,,,,,,,,,,,,,,,,,,,,,,
"University of Washington Free Fork License",,,,,,,,,,,,,,,,,,,,,,,,
"unrar license",,,,,,,,,,,,,,,,,,,,,,,,
"Yahoo Public License 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"Zimbra Public License 1.3",,,,,,,,,,,,,,,,,,,,,,,,
"SIL Open Font License 1.1 http://scripts.sil.org/cms/sites/nrsi/media/OFL_logo_rect_color.png",,,,,,,,,,,,,,,,,,,,,,,,
"Adobe/TUG Utopia license agreement",,,,,,,,,,,,,,,,,,,,,,,,
"AMS Bluesky Font License",,,,,,,,,,,,,,,,,,,,,,,,
"Baekmuk License",,,,,,,,,,,,,,,,,,,,,,,,
"Charter License",,,,,,,,,,,,,,,,,,,,,,,,
"Creative Commons Attribution license",,,,,,,,,,,,,,,,,,,,,,,,
"DoubleStroke Font License",,,,,,,,,,,,,,,,,,,,,,,,
"ec Font License",,,,,,,,,,,,,,,,,,,,,,,,
"Elvish Font License",,,,,,,,,,,,,,,,,,,,,,,,
"GUST Font License",,,,,,,,,,,,,,,,,,,,,,,,
"Hack Open Font License",,,,,,,,,,,,,,,,,,,,,,,,
"Hershey Font License",,,,,,,,,,,,,,,,,,,,,,,,
"Liberation Font License",,,,,,,,,,,,,,,,,,,,,,,,
"Lucida Legal Notice",,,,,,,,,,,,,,,,,,,,,,,,
"mplus Font License",,,,,,,,,,,,,,,,,,,,,,,,
"ParaType Font License",,,,,,,,,,,,,,,,,,,,,,,,
"Punknova Font License",,,,,,,,,,,,,,,,,,,,,,,,
"STIX Fonts User License",,,,,,,,,,,,,,,,,,,,,,,,
"Wadalab Font License",,,,,,,,,,,,,,,,,,,,,,,,
"XANO Mincho Font License",,,,,,,,,,,,,,,,,,,,,,,,
"DIP SIPA Font License",,,,,,,,,,,,,,,,,,,,,,,,
"Larabie Fonts License",,,,,,,,,,,,,,,,,,,,,,,,
"Literat Font License",,,,,,,,,,,,,,,,,,,,,,,,
"Ubuntu Font License",,,,,,,,,,,,,,,,,,,,,,,,
"Creative Commons Attribution-ShareAlike",,,,,,,,,,,,,,,,,,,,,,,,
"Creative Commons Attribution-NoDerivs",,,,,,,,,,,,,,,,,,,,,,,,
"Distributed Management Task Force License",,,,,,,,,,,,,,,,,,,,,,,,
"EFF Open Audio License v1",,,,,,,,,,,,,,,,,,,,,,,,
"Ethymonics Free Music License",,,,,,,,,,,,,,,,,,,,,,,,
"Free Art License",,,,,,,,,,,,,,,,,,,,,,,,
"GeoGratis Licence Agreement",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License",,,,,,,,,,,,,,,,,,,,,,,,
"License Ouverte",,,,,,,,,,,,,,,,,,,,,,,,
"LinuxTag Green OpenMusic License",,,,,,,,,,,,,,,,,,,,,,,,
"Open Data Commons Public Domain Dedication and Licence",,,,,,,,,,,,,,,,,,,,,,,,
"Open Data License (GeoLite Country and GeoLite City databases)",,,,,,,,,,,,,,,,,,,,,,,,
"CAcert Non-Related Persons Disclaimer and License",,,,,,,,,,,,,,,,,,,,,,,,
"Creative Commons Attribution-NonCommercial-NoDerivs",,,,,,,,,,,,,,,,,,,,,,,,
"Creative Commons Attribution-NonCommercial",,,,,,,,,,,,,,,,,,,,,,,,
"Creative Commons Attribution-NonCommercial-ShareAlike",,,,,,,,,,,,,,,,,,,,,,,,
"Creative Commons Sampling Plus 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"LinuxTag Yellow OpenMusic License",,,,,,,,,,,,,,,,,,,,,,,,
"Apple's Common Documentation License, Version 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"FreeBSD Documentation License",,,,,,,,,,,,,,,,,,,,,,,,
"GNU Free Documentation License",,,,,,,,,,,,,,,,,,,,,,,,
"IEEE and Open Group Documentation License",,,,,,,,,,,,,,,,,,,,,,,,
"Linux Documentation Project License",,,,,,,,,,,,,,,,,,,,,,,,
"Old FSF Documentation License",,,,,,,,,,,,,,,,,,,,,,,,
"Open Publication License, v1.0",,,,,,,,,,,,,,,,,,,,,,,,
"Public Use License, v1.0",,,,,,,,,,,,,,,,,,,,,,,,
"Verbatim License",,,,,,,,,,,,,,,,,,,,,,,,
"Open Content License",,,,,,,,,,,,,,,,,,,,,,,,
"BCL",,,,,,,,,,,,,,,,,,,,,,,,
"LGPL-2.0",,,,,,,,,,,,,,,,,,,,,,,,
"MS-LRL",,,,,,,,,,,,,,,,,,,,,,,,
"LGPL-2.0+",,,,,,,,,,,,,,,,,,,,,,,,
"BSD 3-Clause-Attribution",,,,,,,,,,,,,,,,,,,,,,,,
"CC-BY",,,,,,,,,,,,,,,,,,,,,,,,
"CC BY-SA",,,,,,,,,,,,,,,,,,,,,,,,
"CC0",,,,,,,,,,,,,,,,,,,,,,,,
"COMMON DEVELOPMENT AND DISTRIBUTION LICENSE Version 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"ZSH License",,,,,,,,,,,,,,,,,,,,,,,,
"OpenSymphony Software License, Version 1.1",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License Version 2 with ""CLASSPATH"" EXCEPTION TO THE GPL VERSION 2 by Oracle",,,,,,,,,,,,,,,,,,,,,,,,
"GNU General Public License Version 2 with ""CLASSPATH"" EXCEPTION TO THE GPL VERSION 2 by Sun Microsystems",,,,,,,,,,,,,,,,,,,,,,,,
"JDOM License (license.txt v1.1 and earlier)",,,,,,,,,,,,,,,,,,,,,,,,
"JDOM License (license.txt v1.11 and later)",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""CERN - European Organization for Nuclear Research""",,,,,,,,,,,,,,,,,,,,,,,,
"Apache JServ Public License",,,,,,,,,,,,,,,,,,,,,,,,
"CUP Parser Generator Copyright Notice, License, and Disclaimer",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""Sun Microsystems for Java"" (BSD-3-clause style)",,,,,,,,,,,,,,,,,,,,,,,,
"The Portion of ""Open Source License for Oracle Berkeley DB Java Edition""",,,,,,,,,,,,,,,,,,,,,,,,
"BSD 4-clause ""Original"" or ""Old"" License",,,,,,,,,,,,,,,,,,,,,,,,
"W3C Document License (became active on December 31 2002)",,,,,,,,,,,,,,,,,,,,,,,,
"W3C DOCUMENT NOTICE AND LICENSE (became active on April 05 1999)",,,,,,,,,,,,,,,,,,,,,,,,
"IBM Public License Version 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"Ant-Contrib License",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Jakarta Commons License",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Jakarta ORO License",,,,,,,,,,,,,,,,,,,,,,,,
"DOM4J License",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""FreeMarker""",,,,,,,,,,,,,,,,,,,,,,,,
"PSF LICENSE AGREEMENT FOR PYTHON 2.7.5",,,,,,,,,,,,,,,,,,,,,,,,
"BEOPEN PYTHON OPEN SOURCE LICENSE AGREEMENT VERSION 1",,,,,,,,,,,,,,,,,,,,,,,,
"CWI LICENSE AGREEMENT FOR PYTHON 0.9.0 THROUGH 1.2",,,,,,,,,,,,,,,,,,,,,,,,
"Apache BCEL License",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""FontConfig""",,,,,,,,,,,,,,,,,,,,,,,,
"IAIK PKCS#11 Wrapper License",,,,,,,,,,,,,,,,,,,,,,,,
"Apache-SSL License",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""mod_ssl""",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Xerces License",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""FundsXpress, INC.""",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""Khronos Group Inc.""",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""MUSCLE PC/SC Lite""",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""RelaxNGCC""",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""SAX""",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Axis License",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""SoftFloat Release 2b Source Documentation""",,,,,,,,,,,,,,,,,,,,,,,,
"The CyberNeko Software License, Version 1.0",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Tomcat License",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Jakarta Regexp License",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Crimson License",,,,,,,,,,,,,,,,,,,,,,,,
"UPX License Agreement",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""Todd C. Miller""",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""NVIDIA Corp""",,,,,,,,,,,,,,,,,,,,,,,,
"GLX PUBLIC LICENSE (Version 1.0 (2/11/99))",,,,,,,,,,,,,,,,,,,,,,,,
"CID FONT CODE PUBLIC LICENSE (Version 1.0 (3/31/99))",,,,,,,,,,,,,,,,,,,,,,,,
"Bitstream Vera Fonts Copyright",,,,,,,,,,,,,,,,,,,,,,,,
"Bigelow & Holmes Inc and URW++ GmbH Luxi font license",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""mod_mime_magic""",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""Cyrus IMAP server and Cyrus SASL""",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""Carnegie Mellon University""",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""Bell Communications Research, Inc. (Bellcore)""",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""RSA Data Security, Inc. MD5 Message-Digest Algorithm""",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""RSA Data Security, Inc. MD4 Message-Digest Algorithm""",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""RSA Data Security, Inc.""",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""Massachusetts Institute of Technology""",,,,,,,,,,,,,,,,,,,,,,,,
"PCRE LICENCE (PCRE 4.5 and earlier)",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""ZeusBench V1.01""",,,,,,,,,,,,,,,,,,,,,,,,
"Apache log4j License",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Commons License",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Turbine License",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Ant License",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Xalan License",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""Prototype JavaScript framework""",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Tomcat Connectors License",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Forrest License",,,,,,,,,,,,,,,,,,,,,,,,
"Apache XML Security License",,,,,,,,,,,,,,,,,,,,,,,,
"RXTX License v 2.1",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""ipadic""",,,,,,,,,,,,,,,,,,,,,,,,
"Streaming API for XML (JSR-173) Specification Reference Implementation License Agreement",,,,,,,,,,,,,,,,,,,,,,,,
"Apache Software License, Version 1.1 (modified section 4)",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""University of California""",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""HELIOS Software GmbH""",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""Tcl/Tk""",,,,,,,,,,,,,,,,,,,,,,,,
"PSF LICENSE AGREEMENT FOR PYTHON",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""University of Tokyo""",,,,,,,,,,,,,,,,,,,,,,,,
"The License for ""FREE_USE""",,,,,,,,,,,,,,,,,,,,,,,,
"Public Domain or Free License without conditions",,,,,,,,,,,,,,,,,,,,,,,,
"PyGraphviz License",,,,,,,,,,,,,,,,,,,,,,,,
"Eclipse Foundation Software User Agreement (February 1, 2011)",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""Hewlett-Packard Company""",,,,,,,,,,,,,,,,,,,,,,,,
"The License by ""Silicon Graphics Computer Systems, Inc.""",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""International Ispell""",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""JSch""",,,,,,,,,,,,,,,,,,,,,,,,
"License for WSDL Schema Files",,,,,,,,,,,,,,,,,,,,,,,,
"Indiana University Extreme! Lab Software License",,,,,,,,,,,,,,,,,,,,,,,,
"The License of ""classworlds""",,,,,,,,,,,,,,,,,,,,,,,,
"Apache FOP License",,,,,,,,,,,,,,,,,,,,,,,,
"J2SSH Software License",,,,,,,,,,,,,,,,,,,,,,,,
"SUN PUBLIC LICENSE Version 1.0",,,,,,,,,,,,,,,,,,,,,,,,
